"Email.x","Unique Clicks","Total Clicks","Link Name","JobID","Date","Campaign","Email.y","Sent","Open.Rate","Deliverability.Rate","Unique.Click.Through.Rate","CTOR","Opens","Delivered","Unique_Click_Throughs"
"FA20 Search 1S20 — Email 01",95,112,"https://usm.maine.edu/apply","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",75,82,"http://usm.maine.edu","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",74,79,"https://usm.maine.edu/residential-life/gender-neutral-housing","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,87,"https://usm.maine.edu/residential-life/living-learning-communities","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,86,"https://usm.maine.edu/student-diversity","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,80,"https://usm.maine.edu/visit#virtualtour","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,78,"https://usm.maine.edu/office-of-admissions/video-university-everyone","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,76,"http://facebook.com/USouthernMaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",73,75,"Engineering students working together","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",72,144,"http://twitter.com/USouthernMaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",51,102,"http://instagram.com/USouthernMaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",24,69,"Unsubscribe","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",24,29,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec9137477650778&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec9137477650778&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://linkedin.com/edu/school?id=18589","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://usm.maine.edu/high-school-students","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://view.e-usm.maine.edu/?j=fec9137477650778&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec9137477650778&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"http://youtube.com/user/USouthernMaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"https://facebook.com/usouthernmaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"https://instagram.com/usouthernmaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"https://twitter.com/usouthernmaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"https://www.linkedin.com/school/university-of-southern-maine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",0,0,"https://youtube.com/user/usouthernmaine","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 01",853,1099,"Totals","742135",2019-12-06,"Senior","01",5516,12.48,98.6,2.32,18.31,688,5439,126
"FA20 Search 1S20 — Email 02",95,105,"https://usm.maine.edu/visit#virtualtour","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",75,78,"http://usm.maine.edu","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",74,79,"https://usm.secure.force.com/events#/list?cid=%%ContactID%%&keyword=Campus+Tour","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",73,78,"https://usm.maine.edu/publicaffairs/mapping-where-usm-works-me","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",72,72,"https://usm.maine.edu/scholarships","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",64,64,"https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",34,66,"http://twitter.com/USouthernMaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",34,62,"http://instagram.com/USouthernMaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",34,34,"http://facebook.com/USouthernMaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",33,33,"https://usm.maine.edu/apply","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",24,24,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",21,21,"http://youtube.com/user/USouthernMaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",16,55,"Unsubscribe","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec3137674650074&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec3137674650074&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://linkedin.com/edu/school?id=18589","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://usm.maine.edu/high-school-students","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://view.e-usm.maine.edu/?j=fec3137674650074&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec3137674650074&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"https://facebook.com/usouthernmaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"https://instagram.com/usouthernmaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"https://twitter.com/usouthernmaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"https://www.linkedin.com/school/university-of-southern-maine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",0,0,"https://youtube.com/user/usouthernmaine","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 02",649,771,"Totals","761149",2019-12-19,"Senior","02",5466,15.58,98.52,1.75,11.03,852,5385,94
"FA20 Search 1S20 — Email 03",99,112,"https://usm.maine.edu/apply","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",76,82,"http://usm.maine.edu","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",72,84,"https://usm.maine.edu/costs-financial-aid","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",72,72,"https://usm.maine.edu/career-and-employment-hub/internships","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",71,71,"https://usm.maine.edu/scholarships","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",63,63,"https://usm.maine.edu/student-financial-services/fafsa-process-and-deadline","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",48,87,"http://twitter.com/USouthernMaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",48,51,"https://usm.maine.edu/visit#virtualtour","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",48,48,"http://facebook.com/USouthernMaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",37,73,"http://instagram.com/USouthernMaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",26,31,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",14,36,"Unsubscribe","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febf137975600774&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febf137975600774&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://linkedin.com/edu/school?id=18589","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://usm.maine.edu/high-school-students","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://view.e-usm.maine.edu/?j=febf137975600774&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=febf137975600774&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"http://youtube.com/user/USouthernMaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"https://facebook.com/usouthernmaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"https://instagram.com/usouthernmaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"https://twitter.com/usouthernmaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"https://www.linkedin.com/school/university-of-southern-maine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",0,0,"https://youtube.com/user/usouthernmaine","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 03",674,810,"Totals","790439",2020-01-09,"Senior","03",5362,15.91,98.47,2.22,13.72,853,5280,117
"FA20 Search 1S20 — Email 04",100,112,"https://usm.maine.edu/apply","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",69,76,"http://usm.maine.edu","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",67,72,"https://usm.maine.edu/scholarships","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",67,67,"https://usm.maine.edu/office-of-admissions/video-financial-aid-and-affordability","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",48,48,"https://usm.maine.edu/office-of-admissions/video-promise-scholarship","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",48,48,"https://usm.maine.edu/office-of-admissions/video-promise-scholarship","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",29,29,"https://www.commonapp.org/explore/university-southern-maine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",24,29,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",17,18,"https://usm.maine.edu/visit#virtualtour","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",16,32,"http://twitter.com/USouthernMaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",16,25,"http://instagram.com/USouthernMaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",16,19,"http://facebook.com/USouthernMaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",12,36,"Unsubscribe","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",1,1,"http://usm.maine.edu/high-school-students","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feca1c717563017d&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feca1c717563017d&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://linkedin.com/edu/school?id=18589","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://view.e-usm.maine.edu/?j=feca1c717563017d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=feca1c717563017d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"http://youtube.com/user/USouthernMaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://facebook.com/usouthernmaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://instagram.com/usouthernmaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://twitter.com/usouthernmaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://usm.maine.edu/high-school-students","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://www.linkedin.com/school/university-of-southern-maine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",0,0,"https://youtube.com/user/usouthernmaine","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 04",530,612,"Totals","810750",2020-01-23,"Senior","04",5247,15.02,99.62,2.18,14.47,788,5227,114
"FA20 Search 1S20 — Email 05",29,42,"https://usm.maine.edu/apply","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",13,40,"Unsubscribe","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",2,4,"http://usm.maine.edu","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",1,6,"https://usm.maine.edu/sustainability/ecorep","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",1,6,"https://usm.maine.edu/sustainability/recycling","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",1,5,"http://twitter.com/USouthernMaine","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",1,1,"http://usm.maine.edu/high-school-students","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",1,1,"https://usm.maine.edu/sustainability/sustainable-landscapes","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec11c7377610d7e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec11c7377610d7e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://facebook.com/USouthernMaine","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://instagram.com/USouthernMaine","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://linkedin.com/edu/school?id=18589","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://view.e-usm.maine.edu/?j=fec11c7377610d7e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec11c7377610d7e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
"FA20 Search 1S20 — Email 05",0,0,"http://youtube.com/user/USouthernMaine","832593",2020-02-06,"Senior","05",5212,14.93,99.62,0.87,5.78,778,5192,45
